Area,Build year,Building type,Equipment,Floor,Heating system,No. of floors,Number of rooms,Renovation year,price,city,region,street
60.18,1975,Brick,Other,3,Central,4,3,0,49000,Panevėžys,Centras,Danutės g.
65,2019,Brick,Fully equipped,2,Central thermostat,4,3,0,98000,Klaipėda,Centras,Paryžiaus Komunos g.
60.18,1975,Brick,Other,3,Central,4,3,0,49000,Panevėžys,Centras,Danutės g.
79.55,2002,Other,Fully equipped,3,Gas,5,3,0,145000,Vilnius,Pašilaičiai,Pašilaičių g.
30,1901,Brick,Other,1,"Gas, solid fuel",1,1,0,21000,Klaipėda,Paupiai,Arimų g.
63,1979,Brick,Fully equipped,3,Central,4,3,0,70000,Šiauliai,Šimšė,Vilniaus g.
150.8,1997,Brick,Fully equipped,3,Central,4,4,0,350000,Vilnius,Senamiestis,Odminių g.
62,2018,Brick,Fully equipped,4,Central thermostat,5,3,0,134900,Vilnius,Naujininkai,Eišiškių pl.
75.56,2007,Brick,Fully equipped,5,Central thermostat,6,3,0,123000,Vilnius,Pašilaičiai,Justiniškių g.
44,1969,Block house,Fully equipped,1,Central,5,2,0,58500,Kaunas,Dainava,Pramonės pr.
63,1980,Block house,Not equipped,5,"Central, electric",5,3,0,40000,Jonavos m.,Žemaitės g.,None
118.6,2017,Brick,Partial decoration,3,Gas,3,3,2017,312000,Vilnius,Valakampiai,Nugalėtojų g.
65.29,1969,Brick,Fully equipped,2,Central,5,3,0,48000,Kretingos m.,Laisvės g.,None
48,1958,Brick,Fully equipped,1,Gas,2,2,2018,210000,Palanga,Vytauto g.,None
68,1985,Brick,Fully equipped,2,Central,2,3,0,37000,Kalvarijos m.,Žemaitės g.,None
50.54,1987,Block house,Fully equipped,4,Central,5,2,0,36500,Marijampolės m.,Mokolai,Mokolų g.
64.63,1964,Brick,Fully equipped,2,Central,4,3,0,17500,Kėdainių r. sav.,Akademijos mstl.,Parko g.
125,2010,Monolithic,Fully equipped,6,"Central, central thermostat",8,3,0,237000,Palanga,Šventoji,Mokyklos g.
31,2020,Brick,Fully equipped,2,Central thermostat,5,2,0,84900,Vilnius,Žirmūnai,Jeronimo Ralio g.
62,1969,Block house,Other,2,Central,5,3,0,70000,Vilnius,Naujoji Vilnia,Parko g.
49.68,2021,Brick,Partial decoration,3,Geothermal,3,2,0,64000,Šiauliai,Žaliūkiai,Aitvarų g.
55.92,2021,Brick,Partial decoration,2,Geothermal,3,3,0,72100,Šiauliai,Žaliūkiai,Aitvarų g.
48,1990,Brick,Fully equipped,2,Central,5,3,0,55000,Tauragės m.,Birutės g.,None
31,2020,Other,Fully equipped,1,Central thermostat,5,1,0,95000,Vilnius,Šeškinė,Deltuvos g.
83.67,2007,Monolithic,Fully equipped,2,Gas,3,2,2007,130000,Trakų m.,Vytauto g.,None
44.17,1967,Block house,Fully equipped,5,Central,5,2,0,53000,Kaunas,Dainava,V. Krėvės pr.
36.17,1986,Brick,Partial decoration,2,Central,5,1,0,61000,Vilnius,Naujininkai,Panevėžio g.
78,1981,Brick,Fully equipped,3,Central,5,4,0,31000,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
35,2020,Brick,Not equipped,2,Central thermostat,4,2,0,51000,Palanga,Palanga,Bangų g.
25.82,1991,Brick,Fully equipped,5,"Central, gas, electric",5,1,0,19500,Marijampolės m.,Centras,Kauno g.
44.76,1980,Brick,Fully equipped,2,Electric,2,2,2013,146000,Neringos m.,G. D. Kuverto g.,None
33.1,1976,Block house,Fully equipped,5,Central,5,1,0,53500,Vilnius,Karoliniškės,Vytauto Vaitkaus g.
50,1934,Brick,Fully equipped,3,Central,3,3,2014,125000,Klaipėda,Centras,Šaulių g.
70,1990,Brick,Fully equipped,2,Central,2,3,0,35000,Rietavo m.,Kulių g.,None
60.04,2020,Brick,Fully equipped,1,Central thermostat,4,3,0,106000,Kaunas,Dainava,Kovo 11-osios g.
60,1965,Block house,Partial decoration,3,Central,5,3,0,70000,Šiauliai,Centras,Aušros tak.
30,1965,Brick,Fully equipped,1,"Electric, solid fuel",2,3,0,29999,Klaipėdos r. sav.,Klemiškės I k.,Ievų g.
65.23,1983,Block house,Fully equipped,4,Central,5,3,0,76500,Šiauliai,Dainiai,Dainų g.
22,1975,Monolithic,Fully equipped,3,"Central, electric",12,1,0,43000,Vilnius,Naujamiestis,Savanorių pr.
46,1972,Brick,Fully equipped,4,"Central, electric",4,2,0,47233,Šalčininkų m.,Vilniaus g.,None
27,2020,Brick,Fully equipped,5,Central thermostat,5,1,0,68500,Vilnius,Justiniškės,Budiniškių g.
42.58,1962,Brick,Fully equipped,5,Central,5,2,0,47000,Šiauliai,Centras,Ežero g.
52.9,1974,Brick,Fully equipped,3,Central,4,2,2020,73000,Palanga,Druskininkų g.,None
28.55,2018,Brick,Fully equipped,2,Central thermostat,4,1,0,58500,Vilnius,Naujoji Vilnia,Genių g.
51,2019,Block house,Fully equipped,1,Central thermostat,5,2,0,160920,Vilnius,Naujamiestis,Aludarių g.
60.01,2020,Brick,Partial decoration,4,Central thermostat,8,3,0,113300,Kaunas,Vilijampolė,Brastos g.
45,1973,Block house,Fully equipped,6,Central,12,2,0,67000,Vilnius,Karoliniškės,Virginijaus Druskio g.
84.2,2020,Brick,Partial decoration,6,Central thermostat,6,4,0,185600,Kaunas,Vilijampolė,Brastos g.
47.5,2020,Brick,Partial decoration,5,Central thermostat,6,2,0,98900,Kaunas,Vilijampolė,Brastos g.
42.2,2020,Brick,Partial decoration,3,Central thermostat,6,2,0,89500,Kaunas,Vilijampolė,Brastos g.
43.4,2020,Brick,Partial decoration,2,Central thermostat,6,2,0,90700,Kaunas,Vilijampolė,Brastos g.
34,2020,Brick,Partial decoration,2,Gas,2,2,0,71400,Palanga,Liepų tak.,None
45.92,1984,Brick,Fully equipped,1,Electric,3,2,2006,140000,Neringos m.,Miško g.,None
42.24,1980,Block house,Fully equipped,5,Central thermostat,5,2,2019,25000,Kėdainių m.,Žemaitės g.,None
72.72,2019,Brick,Partial decoration,1,Central thermostat,8,2,0,105900,Kaunas,Aukštieji Šančiai,Biržiškų g.
78,1999,Block house,Fully equipped,4,Central,5,3,0,73000,Klaipėda,Bandužiai,Vyturio g.
71,2018,Brick,Fully equipped,1,Gas,2,3,0,86000,Kauno r. sav.,Giraitės k.,Sausmedžių g.
72.7,2019,Brick,Partial decoration,1,Central thermostat,8,2,0,99300,Kaunas,Aukštieji Šančiai,Biržiškų g.
159,2015,Monolithic,Fully equipped,4,Central,4,6,0,520000,Druskininkų m.,Šv. Jokūbo g.,None
40.91,2020,Block house,Fully equipped,5,Electric,6,2,0,63500,Vilnius,Žemieji Paneriai,Titnago g.
48.44,1983,Brick,Fully equipped,2,Central,3,2,2016,27000,Panevėžio r. sav.,Liūdynės k.,Ramioji g.
63,1966,Brick,Fully equipped,1,Central thermostat,4,3,2017,88777,Druskininkų m.,Vytauto g.,None
18,1975,Block house,Fully equipped,5,Central,5,1,0,2800,Alytus,Dainava,Vingio g.
18,1985,Brick,Fully equipped,3,Central,4,1,0,7850,Klaipėda,Žvejybos uostas,Minijos g.
44,1975,Brick,Fully equipped,2,Gas,2,2,0,71000,Klaipėda,Melnragė,Molo g.
52,1980,Brick,Fully equipped,1,Central,5,2,0,39000,Tauragės m.,Moksleivių al.,None
61.1,2020,Block house,Partial decoration,5,Central thermostat,5,3,0,232400,Vilnius,Naujamiestis,Aludarių g.
53.66,1936,Brick,Partial decoration,1,Solid fuel,2,3,0,55000,Tauragės m.,Stoties g.,None
30,1980,Block house,Fully equipped,3,Central,5,1,0,32000,Šiauliai,Dainiai,Dainų g.
45,1975,Block house,Fully equipped,4,Central,5,2,0,50000,Šiauliai,Centras,P. Cvirkos g.
63,1981,Block house,Fully equipped,3,Central,9,3,0,89000,Klaipėda,Vingis,I. Simonaitytės g.
74.36,2014,Brick,Fully equipped,3,Gas,3,3,0,112000,Šiauliai,Centras,J. Basanavičiaus g.
41,1935,Brick,Fully equipped,1,Gas,2,2,0,89000,Klaipėda,Melnragė,Molo g.
54.79,2020,Brick,Fully equipped,2,Gas,3,2,0,65000,Kaunas,Vytėnai,Kreivoji g.
58,1971,Brick,Fully equipped,1,Solid fuel,2,3,0,13000,Panevėžio r. sav.,Gustonių k.,Stoties g.
75.6,1968,Brick,Fully equipped,5,Central,5,4,0,81900,Kaunas,Žaliakalnis,Partizanų g.
30,1901,Brick,Fully equipped,2,Solid fuel,3,1,0,26000,Klaipėdos r. sav.,Priekulės m.,Klaipėdos g.
43,2020,Brick,Fully equipped,4,Gas,4,2,2020,129500,Kaunas,Senamiestis,Šv. Gertrūdos g.
34.71,1998,Brick,Fully equipped,1,Gas,3,1,2010,57500,Birštono m.,Jaunimo g.,None
47.71,1992,Brick,Fully equipped,2,Central,4,2,0,65000,Druskininkų m.,M. K. Čiurlionio g.,None
67.42,1987,Brick,Fully equipped,3,Central thermostat,5,3,2014,86500,Klaipėda,Miškas,Kretingos g.
47.37,1991,Block house,Fully equipped,5,Central,5,2,0,41700,Elektrėnų m.,Sodų g.,None
64,1990,Brick,Fully equipped,5,Central,5,3,0,68000,Utenos m.,Aukštakalnis,Aukštakalnio g.
51.92,1988,Monolithic,Fully equipped,8,Central,9,2,0,85500,Vilnius,Pašilaičiai,Žemynos g.
30,1961,Brick,Fully equipped,2,Central,4,2,0,57300,Vilnius,Naujamiestis,Vandentiekio g.
50,1962,Brick,Fully equipped,1,Central,5,3,0,72500,Klaipėda,Senamiestis,Taikos pr.
43,2011,Brick,Fully equipped,5,Electric,6,2,0,125000,Palanga,S. Daukanto g.,None
64.5,1993,Block house,Fully equipped,4,Central,5,3,0,44999,Šiauliai,Gytariai,Kviečių g.
27,1994,Brick,Fully equipped,2,Gas,3,2,2020,32400,Palanga,Šventoji,Mokyklos g.
50,1991,Brick,Fully equipped,3,Central,5,2,0,39000,Prienų m.,Stadiono g.,None
69.4,2004,Brick,Fully equipped,4,Central thermostat,5,3,0,102000,Klaipėda,Debrecenas,Debreceno g.
68,1987,Brick,Fully equipped,2,"Electric, solid fuel",2,3,0,8000,Širvintų r. sav.,Gelvonų mstl.,Vilniaus g.
76,1989,Block house,Fully equipped,4,Central,5,3,0,45000,Plungės m.,A. Jucio g.,None
64.6,1940,Brick,Fully equipped,4,Central,5,3,0,190000,Vilnius,Naujamiestis,J. Basanavičiaus g.
51.35,1975,Monolithic,Fully equipped,2,Gas,2,2,0,12000,Prienų r. sav.,Vyšniūnų k.,Liepų g.
67,1969,Brick,Fully equipped,1,Central,5,3,0,108000,Vilnius,Žvėrynas,Paribio g.
50,1962,Brick,Fully equipped,4,Central,4,3,0,120000,Vilnius,Žvėrynas,Paribio g.
72,2016,Brick,Fully equipped,1,Gas,3,3,0,111000,Trakų r. sav.,Naujojo Lentvario k.,Saulės g.
51.45,1976,Brick,Fully equipped,2,Solid fuel,2,2,0,7000,Kėdainių r. sav.,Svilių k.,Vyturių g.
46,2010,Brick,Fully equipped,3,Gas,3,2,0,59900,Kauno r. sav.,Užliedžių k.,Ledos g.
53.05,1956,Brick,Not equipped,2,Central,4,2,0,120000,Vilnius,Naujamiestis,Savanorių pr.
53.05,1956,Brick,Not equipped,2,Central,4,2,0,120000,Vilnius,Naujamiestis,Savanorių pr.
59,1981,Brick,Fully equipped,10,Central,12,2,0,52400,Panevėžys,Centras,Beržų g.
75.15,2009,Brick,Fully equipped,4,Central thermostat,7,3,0,210000,Vilnius,Šiaurės miestelis,Verkių g.
53.51,1967,Brick,Fully equipped,3,Central,4,3,2018,24000,Kėdainių r. sav.,Akademijos mstl.,Parko g.
28.03,1976,Brick,Fully equipped,5,Central,5,1,0,11500,Panevėžys,Žemaičiai,Staniūnų g.
56.5,2015,Block house,Fully equipped,4,Central thermostat,4,2,0,117000,Vilnius,Pilaitė,I. Simonaitytės g.
91,1900,Brick,Fully equipped,4,Central,4,2,2016,175000,Vilnius,Senamiestis,Trakų g.
35.54,1985,Block house,Fully equipped,1,Central,5,1,0,27500,Utenos m.,Smėlio,Smėlio g.
58.37,2017,Brick,Fully equipped,4,Central,4,2,0,249388,Kaunas,Senamiestis,Šv. Gertrūdos g.
69,1992,Block house,Fully equipped,4,Central,4,3,0,34000,Anykščių m.,Ažupiečių g.,None
24.45,1984,Brick,Fully equipped,3,Central,3,1,0,25000,Druskininkų m.,Baravykų g.,None
59,1960,Brick,Fully equipped,2,Central thermostat,2,3,0,57000,Trakų r. sav.,Lentvario m.,Kilimų g.
64.32,1978,Block house,Fully equipped,2,Central,9,3,0,89000,Vilnius,Viršuliškės,Viršuliškių g.
36.09,1989,Block house,Fully equipped,1,Central,5,1,0,27500,Panevėžys,Kniaudiškiai,Projektuotojų g.
14,1985,Brick,Fully equipped,4,Central,5,1,0,27500,Vilnius,Šnipiškės,Kalvarijų g.
48,1986,Brick,Fully equipped,3,Electric,3,2,0,86000,Palanga,Šventoji,Vilties tak.
54.18,1963,Brick,Fully equipped,2,Central thermostat,3,3,2019,25999,Prienų r. sav.,Jiezno m.,Vytauto g.
70.84,2012,Block house,Fully equipped,2,Central,3,3,0,145000,Klaipėda,Mažasis kaimelis,Kretingos g.
18,1990,Brick,Fully equipped,1,Central,5,1,0,13500,Kaunas,Dainava,Pramonės pr.
50.64,1973,Brick,Fully equipped,3,Central thermostat,4,2,2016,85000,Panevėžys,Centras,Katedros g.
67.2,1959,Brick,Other,4,Central,5,4,0,50000,Utenos m.,Senamiestis,Aušros g.
79.13,1987,Brick,Fully equipped,1,"Central thermostat, sunbatteries",5,4,2018,97000,Kaunas,Dainava,Taikos pr.
31,2019,Brick,Fully equipped,2,Central thermostat,5,1,0,76900,Vilnius,Baltupiai,Jurgio Lebedžio g.
101,1953,Brick,Fully equipped,2,"Central, electric",3,4,0,75000,Kėdainių m.,J. Basanavičiaus g.,None
48.3,1973,Block house,Fully equipped,4,Central,12,2,0,69950,Vilnius,Karoliniškės,Loretos Asanavičiūtės g.
72.79,2006,Monolithic,Fully equipped,3,Central thermostat,20,3,0,159000,Klaipėda,Senamiestis,Naujojo Sodo g.
41.95,2008,Brick,Fully equipped,8,Central thermostat,9,1,0,85000,Vilnius,Santariškės,Fizikų g.
53.27,1990,Brick,Fully equipped,2,Central thermostat,9,2,2015,69000,Kaunas,Aukštieji Šančiai,Vievio g.
64,1975,Block house,Fully equipped,2,Central,9,3,0,91900,Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.
45,1969,Brick,Fully equipped,2,Solid fuel,2,2,0,18000,Joniškio r. sav.,Ziniūnų k.,Sodų g.
71.49,2006,Brick,Fully equipped,1,Central thermostat,3,3,0,153000,Vilnius,Santariškės,Santariškių g.
60.64,2006,Brick,Fully equipped,3,Central thermostat,3,2,0,127000,Vilnius,Santariškės,J. Franko g.
63,1890,Brick,Fully equipped,2,Gas,2,2,2014,233000,Vilnius,Naujamiestis,Aguonų g.
18,1994,Brick,Fully equipped,3,Central,5,1,0,22000,Kaunas,Žaliakalnis,Savanorių pr.
83.77,1994,Block house,Fully equipped,1,Central,6,3,0,86000,Šiauliai,Žaliūkiai,Neringos g.
12,2020,Block house,Partial decoration,2,Electric,4,1,0,21000,Vilnius,Naujamiestis,Panerių g.
64,1979,Block house,Fully equipped,4,Central,5,3,0,68900,Šiauliai,Dainiai,Dainų g.
49.92,1990,Brick,Not equipped,7,Central,9,2,0,75000,Vilnius,Pašilaičiai,Laisvės pr.
79,2016,Brick,Fully equipped,4,Central thermostat,4,2,0,270000,Klaipėda,Senamiestis,Žvejų g.
34.4,1975,Brick,Fully equipped,4,Central,5,1,0,73000,Vilnius,Šnipiškės,Giedraičių g.
30.34,1980,Brick,Fully equipped,4,Central,5,1,0,63000,Vilnius,Naujininkai,Panevėžio g.
85,2004,Brick,Fully equipped,4,Central thermostat,5,3,0,115000,Klaipėda,Debrecenas,Debreceno g.
34,1980,Brick,Partial decoration,5,"Electric, gas",5,1,0,22000,Telšių m.,Karaliaus Mindaugo g.,None
70.35,1968,Brick,Fully equipped,2,Central,5,4,0,89000,Vilnius,Naujoji Vilnia,Genių g.
29.19,1940,Wooden house,Fully equipped,1,Other,1,2,0,25500,Švenčionių r. sav.,Pabradės m.,Vilniaus g.
50.82,1982,Brick,Fully equipped,5,Central,5,2,0,21000,Rokiškio m.,Laisvės g.,None
18.8,1964,Brick,Fully equipped,2,Central,5,1,0,18200,Vilnius,Naujininkai,Pelesos g.
73,2017,Brick,Fully equipped,1,Central thermostat,5,3,0,239000,Vilnius,Antakalnis,Vytauto Žalakevičiaus g.
79,1975,Brick,Fully equipped,1,Central,4,4,0,75000,Kauno r. sav.,Raudondvario k.,Instituto g.
61,1969,Brick,Fully equipped,5,Central,5,3,0,56500,Panevėžys,Centras,Durpyno g.
48.06,2013,Brick,Fully equipped,1,Central,6,2,0,98000,Vilnius,Bajorai,Bajorų kel.
61.5,1976,Block house,Fully equipped,3,Central,5,3,0,49000,Kaišiadorių m.,Gedimino g.,None
39,1985,Brick,Fully equipped,3,Central,7,1,0,92000,Vilnius,Senamiestis,Algirdo g.
35,1989,Brick,Fully equipped,8,Central,9,1,0,74500,Vilnius,Pašilaičiai,Laisvės pr.
66.07,1946,Brick,Fully equipped,1,Gas,2,3,0,83000,Šiauliai,Centras,Stoties g.
59,1981,Block house,Fully equipped,3,Central,5,3,0,72000,Kaunas,Eiguliai,Sukilėlių pr.
49.2,2020,Brick,Partial decoration,3,Gas,3,2,0,51150,Kaunas,Šilainiai,K. Čerbulėno g.
73,2020,Brick,Partial decoration,2,Central thermostat,2,3,0,74999,Klaipėda,Šauliai,Ragainės g.
40.18,1986,Block house,Fully equipped,1,Central,5,1,0,52500,Vilnius,Žemieji Paneriai,Vaduvos g.
87.52,1957,Brick,Fully equipped,1,Central,2,2,0,770,Rokiškio r. sav.,Juodupės mstl.,Taikos g.
174.87,1860,Brick,Partial decoration,3,Central thermostat,3,5,2019,881454,Vilnius,Žvėrynas,Birutės g.
26,1969,Brick,Fully equipped,1,Central,5,1,0,46500,Vilnius,Naujoji Vilnia,Gerovės g.
64,1972,Brick,Fully equipped,1,Central,5,3,0,57500,Klaipėda,Debrecenas,Debreceno g.
33.35,1984,Block house,Fully equipped,1,Central,5,1,0,38000,Kaunas,Eiguliai,Ašigalio g.
66,1988,Block house,Fully equipped,3,Central,5,3,0,62000,Utenos m.,Aukštakalnis,Taikos g.
41.13,1967,Brick,Fully equipped,3,Solid fuel,3,2,2012,27000,Šilalės r. sav.,Pajūrio mstl.,Dariaus ir Girėno g.
49,1992,Brick,Fully equipped,2,Central,12,2,0,52000,Klaipėda,Vingis,I. Simonaitytės g.
64.5,1980,Block house,Fully equipped,5,Central,5,3,0,42000,Kėdainių m.,Sodų g.,None
74,1996,Brick,Fully equipped,4,Gas,4,3,0,58000,Klaipėdos r. sav.,Gargždų m.,Vasario 16-osios g.
32,1985,Block house,Fully equipped,2,Central,5,2,0,18999,Marijampolės m.,Degučiai,Beržų g.
35,1940,Brick,Other,2,Gas,3,1,0,105000,Vilnius,Senamiestis,Ligoninės g.
52.95,2005,Other,Fully equipped,5,Central thermostat,7,2,0,95000,Vilnius,Pilaitė,Gilužio g.
78.08,1996,Brick,Fully equipped,5,Central,5,3,0,68000,Tauragės m.,J. Tumo-Vaižganto g.,None
44,1962,Brick,Fully equipped,2,Central,5,2,0,39000,Šiauliai,Centras,Vytauto g.
63.73,2020,Brick,Partial decoration,2,Central thermostat,8,3,0,125000,Kaunas,Aukštieji Šančiai,Biržiškų g.
48.38,1981,Block house,Fully equipped,3,Central,5,2,0,30000,Ukmergės m.,Vaižganto g.,None
67.34,1985,Block house,Fully equipped,2,Central,5,3,0,87000,Vilnius,Justiniškės,Justiniškių g.
49,2020,Brick,Partial decoration,4,Gas,4,3,0,99999,Vilnius,Antakalnis,Nemenčinės pl.
53.68,1975,Brick,Fully equipped,2,Central,5,2,0,66000,Šiauliai,Centras,Vilniaus g.
60,2006,Brick,Fully equipped,1,Gas,2,2,0,67000,Palanga,Virbališkės tak.,None
56,1940,Brick,Fully equipped,4,Gas,4,3,0,174000,Vilnius,Naujamiestis,Mindaugo g.
95,1980,Brick,Fully equipped,1,"Central, electric",3,2,0,92000,Druskininkų m.,Liškiavos g.,None
32,1974,Brick,Fully equipped,3,Central,5,2,0,36500,Kaunas,Vilijampolė,Tilžės g.
58.3,2020,Brick,Fully equipped,4,Central thermostat,7,2,0,169700,Vilnius,Žirmūnai,Raitininkų g.
50.4,2020,Brick,Partial decoration,4,Central thermostat,7,2,0,135300,Vilnius,Žirmūnai,Raitininkų g.
70,1993,Block house,Fully equipped,1,Central,3,3,0,49000,Vilniaus m. sav.,Grigaičių k.,None
50,2020,Brick,Fully equipped,1,Gas,1,3,0,79900,Kaunas,Romainiai,Romainiškių g.
73.29,1986,Block house,Fully equipped,1,Central,12,4,0,71999,Kaunas,Šilainiai,Rasytės g.
84,1940,Wooden house,Partial decoration,2,Gas,2,4,0,190000,Vilnius,Žvėrynas,Malonioji g.
63.3,1990,Block house,Fully equipped,1,Central,5,3,2011,72000,Jonavos m.,A. Kulviečio g.,None
62,1979,Block house,Fully equipped,4,Central,9,3,0,72000,Kaunas,Kalniečiai,P. Plechavičiaus g.
33.5,1977,Brick,Fully equipped,4,Central,5,2,0,46500,Vilnius,Žirmūnai,Kareivių g.
44,1966,Block house,Fully equipped,1,Central,5,2,0,95500,Vilnius,Žirmūnai,Žirmūnų g.
60.37,1997,Block house,Not equipped,10,Central,10,2,0,55000,Klaipėda,Varpai,Varpų g.
78,1977,Block house,Fully equipped,3,Central,5,3,0,82000,Kaunas,Kalniečiai,V. Landsbergio-Žemkalnio g.
74.58,2004,Brick,Fully equipped,2,Central thermostat,4,3,0,146000,Vilnius,Fabijoniškės,S. Stanevičiaus g.
30,1997,Brick,Fully equipped,4,Central,5,2,0,39000,Kaunas,Freda,Vinčų g.
80.21,2019,Monolithic,Partial decoration,2,Central thermostat,3,3,0,229000,Vilnius,Užupis,Kreivasis skg.
36,1980,Block house,Fully equipped,4,Central,5,1,0,63000,Vilnius,Šeškinė,Musninkų g.
34.55,1984,Monolithic,Fully equipped,5,Central,5,1,0,49300,Vilnius,Grigiškės,Šviesos g.
28.87,1966,Block house,Fully equipped,5,Central,5,1,0,56500,Vilnius,Žirmūnai,Žirmūnų g.
42,2008,Brick,Fully equipped,31,Central thermostat,34,2,0,84500,Klaipėda,Centras,Kuosų g.
51.6,1992,Brick,Fully equipped,9,Central,9,2,2012,46000,Druskininkų m.,Šiltnamių g.,None
37.97,1964,Brick,Fully equipped,5,Central,5,2,0,40000,Šiauliai,Centras,S. Šalkauskio g.
23,2020,Brick,Fully equipped,1,Aerothermal,1,1,0,34500,Vilnius,Naujoji Vilnia,Dūmų g.
84,1991,Block house,Fully equipped,5,Central,5,4,2014,56500,Šiauliai,Gytariai,Gytarių g.
53.39,2004,Brick,Fully equipped,3,"Central, central thermostat",6,2,0,168000,Vilnius,Senamiestis,Žygimantų g.
42.36,2017,Brick,Fully equipped,2,Central thermostat,4,2,0,97000,Vilnius,Pilaitė,Elbingo g.
41.56,2008,Brick,Fully equipped,5,Gas,5,1,0,75000,Palanga,Vėžių g.,None
143,1940,Brick,Fully equipped,1,Central,3,7,0,397000,Vilnius,Senamiestis,Rūdninkų g.
62.34,1979,Block house,Fully equipped,4,"Central, electric",9,3,0,89900,Vilnius,Šeškinė,Ukmergės g.
77.31,1977,Brick,Fully equipped,5,"Central, central thermostat",12,4,0,109000,Vilnius,Naujamiestis,Savanorių pr.
65,1966,Brick,Other,1,Central,4,3,0,47000,Kėdainių m.,J. Basanavičiaus g.,None
30,1990,Brick,Fully equipped,2,Other,2,2,0,11000,Kretingos r. sav.,Vydmantų k.,Mokyklos g.
61.52,1971,Brick,Fully equipped,9,Central,9,3,0,56500,Klaipėda,Debrecenas,Debreceno g.
49.09,2017,Brick,Fully equipped,3,Gas,3,3,0,189350,Palanga,Vytauto g.,None
62.11,1996,Brick,Fully equipped,7,Central,9,3,0,81180,Vilnius,Jeruzalė,Maumedžių g.
70.87,2014,Brick,Fully equipped,2,"Electric, central thermostat",5,3,0,152000,Palanga,Medvalakio g.,None
40,2008,Brick,Fully equipped,1,Gas,5,1,0,78000,Palanga,Vėžių g.,None
59,1970,Brick,Not equipped,5,Central,5,3,0,66500,Kaunas,Dainava,Rimvydo g.
87.86,1995,Brick,Fully equipped,6,Central,9,4,0,125000,Vilnius,Jeruzalė,Rugių g.
68,1976,Brick,Fully equipped,4,Central,5,3,0,47000,Druskininkų m.,Liškiavos g.,None
107,1994,Brick,Fully equipped,1,Central,3,3,0,208000,Vilnius,Pašilaičiai,Pašilaičių g.
43.38,2019,Monolithic,Partial decoration,2,Central thermostat,3,2,0,138500,Vilnius,Užupis,Kreivasis skg.
64.73,2020,Block house,Fully equipped,1,Electric,2,3,0,99500,Vilniaus r. sav.,Viktariškių k.,Ryto g.
53.69,2019,Monolithic,Fully equipped,2,Central thermostat,6,2,0,122000,Vilnius,Visoriai,Visorių g.
33.42,1968,Block house,Fully equipped,3,Central,5,1,0,28900,Alytus,Dainava,Naujoji g.
53.41,1970,Brick,Fully equipped,1,Central,9,2,2017,69000,Klaipėda,Debrecenas,Debreceno g.
50,1987,Block house,Fully equipped,5,Central,9,2,0,62000,Kaunas,Šilainiai,Kuršių g.
78,1970,Block house,Fully equipped,2,Central,4,4,2019,165000,Palanga,Gintaro g.,None
47,1979,Brick,Fully equipped,4,Other,5,2,0,23000,Marijampolės m.,Skaisčiūnai,Kauno g.
40,1962,Brick,Fully equipped,1,Solid fuel,2,2,0,21500,Kelmės r. sav.,Tytuvėnų m.,J. Janonio g.
52,1987,Brick,Fully equipped,1,Central,9,2,0,55000,Kaunas,Dainava,Taikos pr.
55,1989,Block house,Fully equipped,5,Central,5,2,2018,26000,Joniškio m.,Melioratorių a.,None
48,1985,Brick,Fully equipped,4,Central,5,2,0,39700,Prienų m.,Vytauto g.,None
48.18,1978,Brick,Fully equipped,4,Central,4,2,0,37000,Kelmės m.,Raseinių g.,None
49,1963,Brick,Fully equipped,2,Central,2,3,0,9500,Akmenės r. sav.,Naujosios Akmenės m.,Vytauto g.
65.02,1972,Brick,Fully equipped,1,Central,5,3,2018,71000,Prienų m.,J. Basanavičiaus g.,None
33.06,1976,Block house,Fully equipped,2,Central,5,1,0,19900,Alytus,Putinai,Putinų g.
44.17,2014,Monolithic,Fully equipped,3,Central thermostat,6,2,0,164970,Vilnius,Naujamiestis,Mindaugo g.
43,1969,Brick,Fully equipped,1,Central thermostat,4,2,0,63000,Klaipėda,Centras,Rumpiškės g.
50,1970,Block house,Fully equipped,1,Central,5,2,0,50000,Utenos m.,Dauniškis,Vaižganto g.
47,1970,Brick,Fully equipped,2,Central,2,2,0,24300,Panevėžio r. sav.,Upytės k.,Ėriškių g.
48,1979,Block house,Fully equipped,1,Central,5,2,0,15496,Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.
46.19,2017,Monolithic,Fully equipped,9,Central,9,2,0,107000,Vilnius,Pilaitė,M. Mažvydo g.
40.17,2020,Brick,Fully equipped,1,Central thermostat,4,1,0,68000,Vilnius,Lazdynėliai,Lazdynėlių g.
59.38,2020,Brick,Not equipped,1,Central thermostat,6,3,0,124900,Vilnius,Šnipiškės,Linkmenų g.
67,1992,Block house,Not equipped,1,Solid fuel,3,3,0,47000,Vilniaus r. sav.,Rakonių k.,Elžbietos Fedorovič g.
40.79,2021,Monolithic,Partial decoration,5,Central thermostat,5,2,0,129700,Vilnius,Senamiestis,Mindaugo g.
52.3,1973,Brick,Fully equipped,1,Central,4,2,0,64000,Vilniaus r. sav.,Nemenčinės m.,Lauko g.
